cp;nom;distance;01-02;03-04;05-06;07-08;09-12;13-16;17-31;32-54
92240;Malakoff;160;280;295;305;320;560;644;752;848
92430;Marnes-la-Coquette;170;299;314;324;339;598;687;797;897
92190;Meudon;165;289;304;314;329;579;666;775;872
92120;Montrouge;160;280;295;305;320;560;644;752;848
92000;Nanterre;170;299;314;324;339;598;687;797;897
92200;Neuilly-sur-Seine;165;289;304;314;329;579;666;775;872
92800;Puteaux;165;289;304;314;329;579;666;775;872
92500;Rueil-Malmaison;170;299;314;324;339;598;687;797;897
92210;Saint-Cloud;165;289;304;314;329;579;666;775;872
92330;Sceaux;165;289;304;314;329;579;666;775;872
92150;Suresnes;170;299;314;324;339;598;687;797;897
92310;Sèvres;165;289;304;314;329;579;666;775;872
92170;Vanves;160;280;295;305;320;560;644;752;848
92420;Vaucresson;170;299;314;324;339;598;687;797;897
92410;Ville-d'Avray;170;299;314;324;339;598;687;797;897
92390;Villeneuve-la-Garenne;165;289;304;314;329;579;666;775;872
93300;Aubervilliers;160;280;295;305;320;560;644;752;848
93600;Aulnay-sous-Bois;150;261;276;286;301;523;601;707;799
93170;Bagnolet;155;271;286;296;311;541;622;730;824
93170;Gare Routière Internationale Paris-Gallieni;155;271;286;296;311;541;622;730;824
93150;Le Blanc-Mesnil;150;261;276;286;301;523;601;707;799
93000;Bobigny;150;261;276;286;301;523;601;707;799
93140;Bondy;150;261;276;286;301;523;601;707;799
93350;Le Bourget;155;271;286;296;311;541;622;730;824
93390;Clichy-sous-Bois;150;261;276;286;301;523;601;707;799
93470;Coubron;150;261;276;286;301;523;601;707;799
93120;La Courneuve;160;280;295;305;320;560;644;752;848
93700;Drancy;155;271;286;296;311;541;622;730;824
93440;Dugny;155;271;286;296;311;541;622;730;824
93800;Épinay-sur-Seine;165;289;304;314;329;579;666;775;872
93220;Gagny;145;252;267;277;292;504;579;685;775
93460;Gournay-sur-Marne;140;243;258;268;283;485;558;662;751
93450;L'Île-Saint-Denis;160;280;295;305;320;560;644;752;848
93260;Les Lilas;155;271;286;296;311;541;622;730;824
93190;Livry-Gargan;145;252;267;277;292;504;579;685;775
93370;Montfermeil;140;243;258;268;283;485;558;662;751
93100;Montreuil;150;261;276;286;301;523;601;707;799
93360;Neuilly-Plaisance;145;252;267;277;292;504;579;685;775
93330;Neuilly-sur-Marne;145;252;267;277;292;504;579;685;775
93160;Noisy-le-Grand;140;243;258;268;283;485;558;662;751
93130;Noisy-le-Sec;150;261;276;286;301;523;601;707;799
93500;Pantin;155;271;286;296;311;541;622;730;824
93320;Les Pavillons-sous-Bois;150;261;276;286;301;523;601;707;799
93380;Pierrefitte-sur-Seine;160;280;295;305;320;560;644;752;848
93310;Le Pré-Saint-Gervais;155;271;286;296;311;541;622;730;824
93340;Le Raincy;150;261;276;286;301;523;601;707;799
93230;Romainville;150;261;276;286;301;523;601;707;799
93110;Rosny-sous-Bois;150;261;276;286;301;523;601;707;799
93200;Saint-Denis;160;280;295;305;320;560;644;752;848
93400;Saint-Ouen;160;280;295;305;320;560;644;752;848
93270;Sevran;145;252;267;277;292;504;579;685;775
93240;Stains;160;280;295;305;320;560;644;752;848
93290;Tremblay-en-France;145;252;267;277;292;504;579;685;775
93410;Vaujours;145;252;267;277;292;504;579;685;775
93250;Villemomble;145;252;267;277;292;504;579;685;775
93420;Villepinte;145;252;267;277;292;504;579;685;775
93430;Villetaneuse;165;289;304;314;329;579;666;775;872
94480;Ablon-sur-Seine;150;261;276;286;301;523;601;707;799
94140;Alfortville;155;271;286;296;311;541;622;730;824
94110;Arcueil;160;280;295;305;320;560;644;752;848
94470;Boissy-Saint-Léger;145;252;267;277;292;504;579;685;775
94380;Bonneuil-sur-Marne;145;252;267;277;292;504;579;685;775
94360;Bry-sur-Marne;145;252;267;277;292;504;579;685;775
94230;Cachan;160;280;295;305;320;560;644;752;848
94500;Champigny-sur-Marne;145;252;267;277;292;504;579;685;775
94220;Charenton-le-Pont;150;261;276;286;301;523;601;707;799
94430;Chennevières-sur-Marne;140;243;258;268;283;485;558;662;751
94550;Chevilly-Larue;160;280;295;305;320;560;644;752;848
94600;Choisy-le-Roi;160;280;295;305;320;560;644;752;848
94000;Créteil;150;261;276;286;301;523;601;707;799
94120;Fontenay-sous-Bois;150;261;276;286;301;523;601;707;799
94260;Fresnes;160;280;295;305;320;560;644;752;848
94250;Gentilly;155;271;286;296;311;541;622;730;824
94200;Ivry-sur-Seine;155;271;286;296;311;541;622;730;824
94340;Joinville-le-Pont;145;252;267;277;292;504;579;685;775
94510;La Queue-en-Brie;140;243;258;268;283;485;558;662;751
94270;Le Kremlin-Bicêtre;155;271;286;296;311;541;622;730;824
94170;Le Perreux-sur-Marne;150;261;276;286;301;523;601;707;799
94420;Le Plessis-Trévise;140;243;258;268;283;485;558;662;751
94240;L'Haÿ-les-Roses;160;280;295;305;320;560;644;752;848
94450;Limeil-Brévannes;145;252;267;277;292;504;579;685;775
94700;Maisons-Alfort;150;261;276;286;301;523;601;707;799
94520;Mandres-les-Roses;140;243;258;268;283;485;558;662;751
94440;Marolles-en-Brie;140;243;258;268;283;485;558;662;751
94130;Nogent-sur-Marne;150;261;276;286;301;523;601;707;799
94880;Noiseau;140;243;258;268;283;485;558;662;751
94310;Orly;155;271;286;296;311;541;622;730;824
94490;Ormesson-sur-Marne;140;243;258;268;283;485;558;662;751
94520;Périgny;140;243;258;268;283;485;558;662;751
94150;Rungis;160;280;295;305;320;560;644;752;848
94160;Saint-Mandé;150;261;276;286;301;523;601;707;799
94100;Saint-Maur-des-Fossés;145;252;267;277;292;504;579;685;775
94410;Saint-Maurice;145;252;267;277;292;504;579;685;775
94440;Santeny;140;243;258;268;283;485;558;662;751
94370;Sucy-en-Brie;140;243;258;268;283;485;558;662;751
94320;Thiais;155;271;286;296;311;541;622;730;824
94460;Valenton;145;252;267;277;292;504;579;685;775
94440;Villecresnes;140;243;258;268;283;485;558;662;751
94800;Villejuif;155;271;286;296;311;541;622;730;824
94290;Villeneuve-le-Roi;150;261;276;286;301;523;601;707;799
94190;Villeneuve-Saint-Georges;150;261;276;286;301;523;601;707;799
94350;Villiers-sur-Marne;145;252;267;277;292;504;579;685;775
94300;Vincennes;152;265;280;290;305;530;610;716;809
94400;Vitry-sur-Seine;155;271;286;296;311;541;622;730;824
95450;Ableiges;195;346;361;371;386;691;795;910;1019
95510;Aincourt;215;383;398;408;423;766;881;1000;1116
95710;Ambleville;220;393;408;418;433;785;903;1022;1141
95510;Amenucourt;225;402;417;427;442;804;924;1045;1165
95580;Andilly;270;486;501;511;526;973;1118;1247;1384
95100;Argenteuil;170;299;314;324;339;598;687;797;897
95400;Arnouville;160;280;295;305;320;560;644;752;848
95810;Arronville;195;346;361;371;386;691;795;910;1019
95420;Arthies;220;393;408;418;433;785;903;1022;1141
95270;Asnières-sur-Oise;175;308;323;333;348;616;709;820;921
95570;Attainville;170;299;314;324;339;598;687;797;897
95430;Auvers-sur-Oise;185;327;342;352;367;654;752;865;970
95450;Avernes;205;364;379;389;404;729;838;955;1067
95560;Baillet-en-France;170;299;314;324;339;598;687;797;897
95420;Banthelu;215;383;398;408;423;766;881;1000;1116
95250;Beauchamp;175;308;323;333;348;616;709;820;921
95260;Beaumont-sur-Oise;180;318;333;343;358;635;730;842;946
95750;Le Bellay-en-Vexin;210;374;389;399;414;748;860;977;1092
95270;Bellefontaine;165;289;304;314;329;579;666;775;872
95270;Belloy-en-France;165;289;304;314;329;579;666;775;872
95340;Bernes-sur-Oise;185;327;342;352;367;654;752;865;970
95810;Berville;200;355;370;380;395;710;817;932;1043
95550;Bessancourt;180;318;333;343;358;635;730;842;946
95840;Béthemont-la-Forêt;175;308;323;333;348;616;709;820;921
95870;Bezons;170;299;314;324;339;598;687;797;897
95000;Boisemont;195;346;361;371;386;691;795;910;1019
95650;Boissy-l'Aillerie;195;346;361;371;386;691;795;910;1019
95500;Bonneuil-en-France;155;271;286;296;311;541;622;730;824
95570;Bouffémont;170;299;314;324;339;598;687;797;897
95720;Bouqueval;160;280;295;305;320;560;644;752;848
95710;Bray-et-Lû;225;402;417;427;442;804;924;1045;1165
95640;Bréançon;200;355;370;380;395;710;817;932;1043
95640;Brignancourt;205;364;379;389;404;729;838;955;1067
95820;Bruyères-sur-Oise;180;318;333;343;358;635;730;842;946
95770;Buhy;220;393;408;418;433;785;903;1022;1141
95430;Butry-sur-Oise;180;318;333;343;358;635;730;842;946
95000;Cergy;190;336;351;361;376;673;773;887;994
95660;Champagne-sur-Oise;185;327;342;352;367;654;752;865;970
95420;La Chapelle-en-Vexin;215;383;398;408;423;766;881;1000;1116
95420;Charmont;210;374;389;399;414;748;860;977;1092
95750;Chars;205;364;379;389;404;729;838;955;1067
95190;Châtenay-en-France;160;280;295;305;320;560;644;752;848
95270;Chaumontel;170;299;314;324;339;598;687;797;897
95710;Chaussy;225;402;417;427;442;804;924;1045;1165
95560;Chauvry;175;308;323;333;348;616;709;820;921
95380;Chennevières-lès-Louvres;155;271;286;296;311;541;622;730;824
95510;Chérence;220;393;408;418;433;785;903;1022;1141
95420;Cléry-en-Vexin;205;364;379;389;404;729;838;955;1067
95450;Commeny;210;374;389;399;414;748;860;977;1092
95450;Condécourt;200;355;370;380;395;710;817;932;1043
95240;Cormeilles-en-Parisis;175;308;323;333;348;616;709;820;921
95830;Cormeilles-en-Vexin;200;355;370;380;395;710;817;932;1043
95650;Courcelles-sur-Viosne;200;355;370;380;395;710;817;932;1043
95800;Courdimanche;195;346;361;371;386;691;795;910;1019
95170;Deuil-la-Barre;165;289;304;314;329;579;666;775;872
95330;Domont;165;289;304;314;329;579;666;775;872
95600;Eaubonne;170;299;314;324;339;598;687;797;897
95440;Écouen;165;289;304;314;329;579;666;775;872
95880;Enghien-les-Bains;165;289;304;314;329;579;666;775;872
95300;Ennery;200;355;370;380;395;710;817;932;1043
95380;Épiais-lès-Louvres;150;261;276;286;301;523;601;707;799
95810;Épiais-Rhus;195;346;361;371;386;691;795;910;1019
95270;Épinay-Champlâtreux;165;289;304;314;329;579;666;775;872
95610;Éragny;185;327;342;352;367;654;752;865;970
95120;Ermont;170;299;314;324;339;598;687;797;897
95460;Ézanville;165;289;304;314;329;579;666;775;872
95190;Fontenay-en-Parisis;160;280;295;305;320;560;644;752;848
95470;Fosses;160;280;295;305;320;560;644;752;848
95130;Franconville;175;308;323;333;348;616;709;820;921
95450;Frémainville;205;364;379;389;404;729;838;955;1067
95830;Frémécourt;200;355;370;380;395;710;817;932;1043
95740;Frépillon;180;318;333;343;358;635;730;842;946
95530;La Frette-sur-Seine;175;308;323;333;348;616;709;820;921
95690;Frouville;185;327;342;352;367;654;752;865;970
95450;Gadancourt;200;355;370;380;395;710;817;932;1043
95140;Garges-lès-Gonesse;160;280;295;305;320;560;644;752;848
95420;Genainville;215;383;398;408;423;766;881;1000;1116
95650;Génicourt;195;346;361;371;386;691;795;910;1019
95500;Gonesse;155;271;286;296;311;541;622;730;824
95190;Goussainville;160;280;295;305;320;560;644;752;848
95450;Gouzangrez;210;374;389;399;414;748;860;977;1092
95810;Grisy-les-Plâtres;195;346;361;371;386;691;795;910;1019
95410;Groslay;165;289;304;314;329;579;666;775;872
95450;Guiry-en-Vexin;210;374;389;399;414;748;860;977;1092
95640;Haravilliers;100;168;183;193;208;335;385;482;556
95780;Haute-Isle;220;393;408;418;433;785;903;1022;1141
95640;Le Heaulme;205;364;379;389;404;729;838;955;1067
95690;Hédouville;185;327;342;352;367;654;752;865;970
95220;Herblay;175;308;323;333;348;616;709;820;921
95300;Hérouville;190;336;351;361;376;673;773;887;994
95420;Hodent;210;374;389;399;414;748;860;977;1092
95290;L'Isle-Adam;180;318;333;343;358;635;730;842;946
95850;Jagny-sous-Bois;165;289;304;314;329;579;666;775;872
95280;Jouy-le-Moutier;190;336;351;361;376;673;773;887;994
95690;Labbeville;185;327;342;352;367;654;752;865;970
95270;Lassy;165;289;304;314;329;579;666;775;872
95300;Livilliers;190;336;351;361;376;673;773;887;994
95450;Longuesse;205;364;379;389;404;729;838;955;1067
95380;Louvres;155;271;286;296;311;541;622;730;824
95270;Luzarches;165;289;304;314;329;579;666;775;872
95560;Maffliers;170;299;314;324;339;598;687;797;897
95420;Magny-en-Vexin;215;383;398;408;423;766;881;1000;1116
95850;Mareil-en-France;165;289;304;314;329;579;666;775;872
95580;Margency;170;299;314;324;339;598;687;797;897
95640;Marines;205;364;379;389;404;729;838;955;1067
95670;Marly-la-Ville;160;280;295;305;320;560;644;752;848
95420;Maudétour-en-Vexin;215;383;398;408;423;766;881;1000;1116
95810;Menouville;190;336;351;361;376;673;773;887;994
95180;Menucourt;195;346;361;371;386;691;795;910;1019
95630;Mériel;180;318;333;343;358;635;730;842;946
95540;Méry-sur-Oise;180;318;333;343;358;635;730;842;946
95720;Le Mesnil-Aubry;165;289;304;314;329;579;666;775;872
95570;Moisselles;170;299;314;324;339;598;687;797;897
95650;Montgeroult;195;346;361;371;386;691;795;910;1019
95370;Montigny-lès-Cormeilles;175;308;323;333;348;616;709;820;921
95680;Montlignon;170;299;314;324;339;598;687;797;897
95360;Montmagny;165;289;304;314;329;579;666;775;872
95160;Montmorency;165;289;304;314;329;579;666;775;872
95770;Montreuil-sur-Epte;225;402;417;427;442;804;924;1045;1165
95560;Montsoult;170;299;314;324;339;598;687;797;897
95260;Mours;180;318;333;343;358;635;730;842;946
95640;Moussy;210;374;389;399;414;748;860;977;1092
95590;Nerville-la-Forêt;175;308;323;333;348;616;709;820;921
95690;Nesles-la-Vallée;185;327;342;352;367;654;752;865;970
95640;Neuilly-en-Vexin;205;364;379;389;404;729;838;955;1067
95000;Neuville-sur-Oise;185;327;342;352;367;654;752;865;970
95590;Nointel;180;318;333;343;358;635;730;842;946
95270;Noisy-sur-Oise;180;318;333;343;358;635;730;842;946
95420;Nucourt;215;383;398;408;423;766;881;1000;1116
95420;Omerville;220;393;408;418;433;785;903;1022;1141
95520;Osny;190;336;351;361;376;673;773;887;994
95620;Parmain;180;318;333;343;358;635;730;842;946
95450;Le Perchay;205;364;379;389;404;729;838;955;1067
95340;Persan;185;327;342;352;367;654;752;865;970
95480;Pierrelaye;180;318;333;343;358;635;730;842;946
95350;Piscop;165;289;304;314;329;579;666;775;872
95130;Le Plessis-Bouchard;175;308;323;333;348;616;709;820;921
95720;Le Plessis-Gassot;165;289;304;314;329;579;666;775;872
95270;Le Plessis-Luzarches;165;289;304;314;329;579;666;775;872
95300;Pontoise;190;336;351;361;376;673;773;887;994
95590;Presles;175;308;323;333;348;616;709;820;921
95380;Puiseux-en-France;160;280;295;305;320;560;644;752;848
95650;Puiseux-Pontoise;195;346;361;371;386;691;795;910;1019
95780;La Roche-Guyon;225;402;417;427;442;804;924;1045;1165
95700;Roissy-en-France;155;271;286;296;311;541;622;730;824
95340;Ronquerolles;185;327;342;352;367;654;752;865;970
95450;Sagy;200;355;370;380;395;710;817;932;1043
95350;Saint-Brice-sous-Forêt;165;289;304;314;329;579;666;775;872
95770;Saint-Clair-sur-Epte;230;411;426;436;451;823;946;1067;1189
95510;Saint-Cyr-en-Arthies;215;383;398;408;423;766;881;1000;1116
95420;Saint-Gervais;215;383;398;408;423;766;881;1000;1116
95210;Saint-Gratien;170;299;314;324;339;598;687;797;897
95320;Saint-Leu-la-Forêt;170;299;314;324;339;598;687;797;897
95270;Saint-Martin-du-Tertre;175;308;323;333;348;616;709;820;921
95310;Saint-Ouen-l'Aumône;185;327;342;352;367;654;752;865;970
95390;Saint-Prix;170;299;314;324;339;598;687;797;897
95470;Saint-Witz;155;271;286;296;311;541;622;730;824
95110;Sannois;170;299;314;324;339;598;687;797;897
95640;Santeuil;205;364;379;389;404;729;838;955;1067
95200;Sarcelles;160;280;295;305;320;560;644;752;848
95450;Seraincourt;205;364;379;389;404;729;838;955;1067
95270;Seugy;170;299;314;324;339;598;687;797;897
95230;Soisy-sous-Montmorency;165;289;304;314;329;579;666;775;872
95470;Survilliers;155;271;286;296;311;541;622;730;824
95150;Taverny;175;308;323;333;348;616;709;820;921
95450;Théméricourt;200;355;370;380;395;710;817;932;1043
95810;Theuville;200;355;370;380;395;710;817;932;1043
95500;Le Thillay;155;271;286;296;311;541;622;730;824
95810;Vallangoujard;190;336;351;361;376;673;773;887;994
95760;Valmondois;185;327;342;352;367;654;752;865;970
95500;Vaudherland;155;271;286;296;311;541;622;730;824
95490;Vauréal;190;336;351;361;376;673;773;887;994
95470;Vémars;150;261;276;286;301;523;601;707;799
95510;Vétheuil;220;393;408;418;433;785;903;1022;1141
95270;Viarmes;175;308;323;333;348;616;709;820;921
95510;Vienne-en-Arthies;215;383;398;408;423;766;881;1000;1116
95450;Vigny;200;355;370;380;395;710;817;932;1043
95570;Villaines-sous-Bois;165;289;304;314;329;579;666;775;872
95380;Villeron;155;271;286;296;311;541;622;730;824
95510;Villers-en-Arthies;215;383;398;408;423;766;881;1000;1116
95840;Villiers-Adam;175;308;323;333;348;616;709;820;921
95400;Villiers-le-Bel;160;280;295;305;320;560;644;752;848
95720;Villiers-le-Sec;165;289;304;314;329;579;666;775;872
95420;Wy-dit-Joli-Village;205;364;379;389;404;729;838;955;1067
