cp;nom;distance;P01-02;P03-04;P05-P06;P07-08;P09-12;P13-16;P17-31;P32-54
51600;Sommepy-Tahure;80;135;145;155;165;270;297;404;471
51320;Sommesous;10;50;60;70;80;100;110;200;250
51600;Somme-Suippe;70;116;126;136;146;233;256;359;422
51600;Somme-Tourbe;55;88;98;108;118;176;194;292;349
51460;Somme-Vesle;45;69;79;89;99;139;153;247;300
51330;Somme-Yèvre;60;98;108;118;128;195;215;314;374
51320;Sompuis;25;50;60;70;80;100;110;200;250
51290;Somsois;45;69;79;89;99;139;153;247;300
51240;Songy;35;51;61;71;81;101;111;202;252
51600;Souain-Perthes-lès-Hurlus;75;126;136;146;156;251;276;382;447
51320;Soudé;20;50;60;70;80;100;110;200;250
51320;Soudron;15;50;60;70;80;100;110;200;250
51300;Soulanges;40;60;70;80;90;120;132;224;276
51130;Soulières;45;69;79;89;99;139;153;247;300
51600;Suippes;65;107;117;127;137;214;235;337;398
51270;Suizy-le-Franc;65;107;117;127;137;214;235;337;398
51500;Taissy;70;116;126;136;146;233;256;359;422
51270;Talus-Saint-Prix;60;98;108;118;128;195;215;314;374
51150;Tauxières-Mutry;55;88;98;108;118;176;194;292;349
51230;Thaas;45;69;79;89;99;139;153;247;300
51510;Thibie;25;50;60;70;80;100;110;200;250
51300;Thiéblemont-Farémont;55;88;98;108;118;176;194;292;349
51220;Thil;90;154;164;174;184;308;338;449;520
51370;Thillois;80;135;145;155;165;270;297;404;471
51210;Le Thoult-Trosnay;60;98;108;118;128;195;215;314;374
51460;Tilloy-et-Bellay;45;69;79;89;99;139;153;247;300
51430;Tinqueux;75;126;136;146;156;251;276;382;447
51240;Togny-aux-Bœufs;30;50;60;70;80;100;110;200;250
51150;Tours-sur-Marne;50;79;89;99;109;158;173;269;325
51170;Tramery;90;154;164;174;184;308;338;449;520
51130;Trécon;25;50;60;70;80;100;110;200;250
51210;Tréfols;75;126;136;146;156;251;276;382;447
51380;Trépail;60;98;108;118;128;195;215;314;374
51140;Treslon;90;154;164;174;184;308;338;449;520
51140;Trigny;85;144;154;164;174;289;318;427;495
51340;Trois-Fontaines-l'Abbaye;80;135;145;155;165;270;297;404;471
51500;Trois-Puits;70;116;126;136;146;233;256;359;422
51700;Troissy;75;126;136;146;156;251;276;382;447
51170;Unchair;95;163;173;183;193;326;359;472;544
51400;Vadenay;55;88;98;108;118;176;194;292;349
51130;Val-des-Marais;35;51;61;71;81;101;111;202;252
51360;Val-de-Vesle;65;107;117;127;137;214;235;337;398
51340;Val-de-Vière;55;88;98;108;118;176;194;292;349
51800;Valmy;60;98;108;118;128;195;215;314;374
51330;Vanault-le-Châtel;55;88;98;108;118;176;194;292;349
51340;Vanault-les-Dames;60;98;108;118;128;195;215;314;374
51140;Vandeuil;90;154;164;174;184;308;338;449;520
51700;Vandières;80;135;145;155;165;270;297;404;471
51320;Vassimont-et-Chapelaine;15;50;60;70;80;100;110;200;250
51320;Vatry;10;50;60;70;80;100;110;200;250
51210;Vauchamps;70;116;126;136;146;233;256;359;422
51480;Vauciennes;65;107;117;127;137;214;235;337;398
51300;Vauclerc;45;69;79;89;99;139;153;247;300
51380;Vaudemange;55;88;98;108;118;176;194;292;349
51600;Vaudesincourt;70;116;126;136;146;233;256;359;422
51300;Vavray-le-Grand;55;88;98;108;118;176;194;292;349
51300;Vavray-le-Petit;55;88;98;108;118;176;194;292;349
51130;Vélye;25;50;60;70;80;100;110;200;250
51140;Ventelay;95;163;173;183;193;326;359;472;544
51480;Venteuil;70;116;126;136;146;233;256;359;422
51210;Verdon;75;126;136;146;156;251;276;382;447
51330;Vernancourt;65;107;117;127;137;214;235;337;398
51700;Verneuil;85;144;154;164;174;289;318;427;495
51800;Verrières;70;116;126;136;146;233;256;359;422
51130;Vert-Toulon;35;51;61;71;81;101;111;202;252
51130;Vertus;35;51;61;71;81;101;111;202;252
51360;Verzenay;60;98;108;118;128;195;215;314;374
51380;Verzy;55;88;98;108;118;176;194;292;349
51240;Vésigneul-sur-Marne;30;50;60;70;80;100;110;200;250
51520;La Veuve;40;60;70;80;90;120;132;224;276
51210;Le Vézier;75;126;136;146;156;251;276;382;447
51330;Le Vieil-Dampierre;65;107;117;127;137;214;235;337;398
51800;Vienne-la-Ville;80;135;145;155;165;270;297;404;471
51800;Vienne-le-Château;85;144;154;164;174;289;318;427;495
51390;Ville-Dommange;75;126;136;146;156;251;276;382;447
51500;Ville-en-Selve;55;88;98;108;118;176;194;292;349
51170;Ville-en-Tardenois;80;135;145;155;165;270;297;404;471
51310;Villeneuve-la-Lionne;70;116;126;136;146;233;256;359;422
51120;La Villeneuve-lès-Charleville;50;79;89;99;109;158;173;269;325
51130;Villeneuve-Renneville-Chevigny;30;50;60;70;80;100;110;200;250
51120;Villeneuve-Saint-Vistre-et-Villevotte;50;79;89;99;109;158;173;269;325
51500;Villers-Allerand;65;107;117;127;137;214;235;337;398
51130;Villers-aux-Bois;40;60;70;80;90;120;132;224;276
51500;Villers-aux-Nœuds;75;126;136;146;156;251;276;382;447
51800;Villers-en-Argonne;70;116;126;136;146;233;256;359;422
51220;Villers-Franqueux;80;135;145;155;165;270;297;404;471
51510;Villers-le-Château;30;50;60;70;80;100;110;200;250
51250;Villers-le-Sec;60;98;108;118;128;195;215;314;374
51380;Villers-Marmery;55;88;98;108;118;176;194;292;349
51700;Villers-sous-Châtillon;65;107;117;127;137;214;235;337;398
51130;Villeseneux;18;50;60;70;80;100;110;200;250
51270;La Ville-sous-Orbais;60;98;108;118;128;195;215;314;374
51800;Ville-sur-Tourbe;80;135;145;155;165;270;297;404;471
51270;Villevenard;45;69;79;89;99;139;153;247;300
51260;Villiers-aux-Corneilles;60;98;108;118;128;195;215;314;374
51530;Vinay;50;79;89;99;109;158;173;269;325
51700;Vincelles;75;126;136;146;156;251;276;382;447
51120;Vindey;50;79;89;99;109;158;173;269;325
51800;Virginy;70;116;126;136;146;233;256;359;422
51300;Vitry-en-Perthois;45;69;79;89;99;139;153;247;300
51240;Vitry-la-Ville;30;50;60;70;80;100;110;200;250
51300;Vitry-le-François;40;60;70;80;90;120;132;224;276
51800;Voilemont;60;98;108;118;128;195;215;314;374
51130;Voipreux;35;51;61;71;81;101;111;202;252
51260;Vouarces;45;69;79;89;99;139;153;247;300
51340;Vouillers;60;98;108;118;128;195;215;314;374
51130;Vouzy;30;50;60;70;80;100;110;200;250
51150;Vraux;40;60;70;80;90;120;132;224;276
51390;Vrigny;80;135;145;155;165;270;297;404;471
51330;Vroil;65;107;117;127;137;214;235;337;398
51800;Wargemoulin-Hurlus;65;107;117;127;137;214;235;337;398
51110;Warmeriville;85;144;154;164;174;289;318;427;495
51420;Witry-lès-Reims;75;126;136;146;156;251;276;382;447
52340;Ageville;150;266;276;286;296;533;586;719;812
52400;Aigremont;195;351;361;371;381;701;771;922;1032
52700;Aillianville;130;229;239;249;259;458;503;629;715
52230;Aingoulaincourt;110;191;201;211;221;383;421;539;617
52120;Aizanville;135;238;248;258;268;476;524;652;739
52130;Allichamps;70;116;126;136;146;233;256;359;422
52110;Ambonville;110;191;201;211;221;383;421;539;617
52700;Andelot-Blancheville;130;229;239;249;259;458;503;629;715
52360;Andilly-en-Bassigny;185;332;342;352;362;664;730;877;983
52310;Annéville-la-Prairie;130;229;239;249;259;458;503;629;715
52230;Annonville;110;191;201;211;221;383;421;539;617
52500;Anrosey;215;388;398;408;418;776;854;1012;1129
52250;Aprey;180;323;333;343;353;645;710;854;959
52500;Arbigny-sous-Varennes;205;369;379;389;399;739;813;967;1080
52160;Arbot;170;304;314;324;334;608;668;809;910
52210;Arc-en-Barrois;155;276;286;296;306;551;606;742;837
52110;Arnancourt;110;191;201;211;221;383;421;539;617
52130;Attancourt;85;144;154;164;174;289;318;427;495
52210;Aubepierre-sur-Aube;165;294;304;314;324;589;648;787;885
52160;Auberive;190;341;351;361;371;683;751;899;1007
52240;Audeloncourt;200;360;370;380;390;720;792;944;1056
52190;Aujeurres;185;332;342;352;362;664;730;877;983
52160;Aulnoy-sur-Aube;175;313;323;333;343;626;689;832;934
52300;Autigny-le-Grand;95;163;173;183;193;326;359;472;544
52300;Autigny-le-Petit;95;163;173;183;193;326;359;472;544
52120;Autreville-sur-la-Renne;145;257;267;277;287;514;565;697;788
52140;Avrecourt;195;351;361;371;381;701;771;922;1032
52130;Bailly-aux-Forges;90;154;164;174;184;308;338;449;520
52250;Baissey;185;332;342;352;362;664;730;877;983
52200;Balesmes-sur-Marne;190;341;351;361;371;683;751;899;1007
52360;Bannes;185;332;342;352;362;664;730;877;983
52240;Bassoncourt;200;360;370;380;390;720;792;944;1056
52110;Baudrecourt;100;173;183;193;203;345;380;494;569
52170;Bayard-sur-Marne;85;144;154;164;174;289;318;427;495
52160;Bay-sur-Aube;180;323;333;343;353;645;710;854;959
52260;Beauchemin;180;323;333;343;353;645;710;854;959
52500;Belmont;205;369;379;389;399;739;813;967;1080
52100;Bettancourt-la-Ferrée;75;126;136;146;156;251;276;382;447
52110;Beurville;95;163;173;183;193;326;359;472;544
52340;Biesles;170;304;314;324;334;608;668;809;910
52500;Bize;215;388;398;408;418;776;854;1012;1129
52330;Blaisy;145;257;267;277;287;514;565;697;788
52300;Blécourt;110;191;201;211;221;383;421;539;617
52120;Blessonville;150;266;276;286;296;533;586;719;812
52110;Blumeray;95;163;173;183;193;326;359;472;544
52310;Bologne;165;294;304;314;324;589;648;787;885
52360;Bonnecourt;195;351;361;371;381;701;771;922;1032
52400;Bourbonne-les-Bains;210;379;389;399;409;758;833;989;1105
52700;Bourdons-sur-Rognon;175;313;323;333;343;626;689;832;934
52200;Bourg;185;332;342;352;362;664;730;877;983
52150;Bourg-Sainte-Marie;200;360;370;380;390;720;792;944;1056
52150;Bourmont;220;398;408;418;428;795;875;1034;1154
52110;Bouzancourt;115;201;211;221;231;401;441;562;642
52110;Brachay;115;201;211;221;231;401;441;562;642
52150;Brainville-sur-Meuse;225;407;417;427;437;814;895;1057;1178
52120;Braux-le-Châtel;140;248;258;268;278;495;545;674;764
52200;Brennes;180;323;333;343;353;645;710;854;959
52000;Brethenay;165;294;304;314;324;589;648;787;885
52240;Breuvannes-en-Bassigny;220;398;408;418;428;795;875;1034;1154
52700;Briaucourt;135;238;248;258;268;476;524;652;739
52120;Bricon;145;257;267;277;287;514;565;697;788
52130;Brousseval;90;154;164;174;184;308;338;449;520
52210;Bugnières;165;294;304;314;324;589;648;787;885
52700;Busson;125;219;229;239;249;439;483;607;690
52240;Buxières-lès-Clefmont;205;369;379;389;399;739;813;967;1080
52000;Buxières-lès-Villiers;150;266;276;286;296;533;586;719;812
52220;Ceffonds;80;135;145;155;165;270;297;404;471
52360;Celles-en-Bassigny;200;360;370;380;390;720;792;944;1056
52600;Celsoy;195;351;361;371;381;701;771;922;1032
52320;Cerisières;120;210;220;230;240;420;462;584;666
52160;Chalancey;195;351;361;371;381;701;771;922;1032
52600;Chalindrey;190;341;351;361;371;683;751;899;1007
52700;Chalvraines;140;248;258;268;278;495;545;674;764
52000;Chamarandes-Choignes;160;285;295;305;315;570;627;764;861
52700;Chambroncourt;125;219;229;239;249;439;483;607;690
52410;Chamouilley;80;135;145;155;165;270;297;404;471
52150;Champigneulles-en-Bassigny;220;398;408;418;428;795;875;1034;1154
52200;Champigny-lès-Langres;180;323;333;343;353;645;710;854;959
52400;Champigny-sous-Varennes;210;379;389;399;409;758;833;989;1105
52500;Champsevraine;205;369;379;389;399;739;813;967;1080
52100;Chancenay;75;126;136;146;156;251;276;382;447
52360;Changey;180;323;333;343;353;645;710;854;959
52260;Chanoy;170;304;314;324;334;608;668;809;910
52700;Chantraines;170;304;314;324;334;608;668;809;910
52360;Charmes;175;313;323;333;343;626;689;832;934
52110;Charmes-en-l'Angle;120;210;220;230;240;420;462;584;666
52110;Charmes-la-Grande;105;182;192;202;212;364;400;517;593
52190;Chassigny;195;351;361;371;381;701;771;922;1032
52120;Châteauvillain;145;257;267;277;287;514;565;697;788
52400;Le Châtelet-sur-Meuse;200;360;370;380;390;720;792;944;1056
52200;Chatenay-Mâcheron;185;332;342;352;362;664;730;877;983
52360;Chatenay-Vaudin;190;341;351;361;371;683;751;899;1007
52300;Chatonrupt-Sommermont;95;163;173;183;193;326;359;472;544
52600;Chaudenay;195;351;361;371;381;701;771;922;1032
52140;Chauffourt;190;341;351;361;371;683;751;899;1007
52000;Chaumont;155;276;286;296;306;551;606;742;837
52150;Chaumont-la-Ville;215;388;398;408;418;776;854;1012;1129
52170;Chevillon;90;154;164;174;184;308;338;449;520
52400;Chézeaux;210;379;389;399;409;758;833;989;1105
52190;Choilley-Dardenay;200;360;370;380;390;720;792;944;1056
52240;Choiseul;200;360;370;380;390;720;792;944;1056
52700;Cirey-lès-Mareilles;175;313;323;333;343;626;689;832;934
52110;Cirey-sur-Blaise;110;191;201;211;221;383;421;539;617
52370;Cirfontaines-en-Azois;135;238;248;258;268;476;524;652;739
52230;Cirfontaines-en-Ornois;120;210;220;230;240;420;462;584;666
52240;Clefmont;190;341;351;361;371;683;751;899;1007
52700;Clinchamp;190;341;351;361;371;683;751;899;1007
52600;Cohons;190;341;351;361;371;683;751;899;1007
52400;Coiffy-le-Bas;205;369;379;389;399;739;813;967;1080
52400;Coiffy-le-Haut;210;379;389;399;409;758;833;989;1105
52160;Colmier-le-Bas;175;313;323;333;343;626;689;832;934
52160;Colmier-le-Haut;175;313;323;333;343;626;689;832;934
52330;Colombey-les-Deux-Églises;140;248;258;268;278;495;545;674;764
52000;Condes;155;276;286;296;306;551;606;742;837
52700;Consigny;180;323;333;343;353;645;710;854;959
52500;Coublanc;200;360;370;380;390;720;792;944;1056
52210;Coupray;145;257;267;277;287;514;565;697;788
52200;Courcelles-en-Montagne;185;332;342;352;362;664;730;877;983
52110;Courcelles-sur-Blaise;100;173;183;193;203;345;380;494;569
52210;Cour-l'Évêque;160;285;295;305;315;570;627;764;861
52600;Culmont;190;341;351;361;371;683;751;899;1007
52300;Curel;95;163;173;183;193;326;359;472;544
52330;Curmont;130;229;239;249;259;458;503;629;715
52190;Cusey;205;369;379;389;399;739;813;967;1080
52240;Cuves;180;323;333;343;353;645;710;854;959
52110;Daillancourt;115;201;211;221;231;401;441;562;642
52240;Daillecourt;200;360;370;380;390;720;792;944;1056
52140;Dammartin-sur-Meuse;195;351;361;371;381;701;771;922;1032
52360;Dampierre;180;323;333;343;353;645;710;854;959
52400;Damrémont;200;360;370;380;390;720;792;944;1056
52210;Dancevoir;155;276;286;296;306;551;606;742;837
52700;Darmannes;170;304;314;324;334;608;668;809;910
52120;Dinteville;130;229;239;249;259;458;503;629;715
52130;Domblain;90;154;164;174;184;308;338;449;520
52190;Dommarien;195;351;361;371;381;701;771;922;1032
52110;Dommartin-le-Franc;95;163;173;183;193;326;359;472;544
52110;Dommartin-le-Saint-Père;100;173;183;193;203;345;380;494;569
52270;Domremy-Landéville;115;201;211;221;231;401;441;562;642
52150;Doncourt-sur-Meuse;220;398;408;418;428;795;875;1034;1154
52300;Donjeux;110;191;201;211;221;383;421;539;617
52270;Doulaincourt-Saucourt;120;210;220;230;240;420;462;584;666
52110;Doulevant-le-Château;95;163;173;183;193;326;359;472;544
52130;Doulevant-le-Petit;95;163;173;183;193;326;359;472;544
52220;Droyes;65;107;117;127;137;214;235;337;398
52230;Échenay;115;201;211;221;231;401;441;562;642
52290;Éclaron-Braucourt-Sainte-Livière;70;116;126;136;146;233;256;359;422
52700;Ecot-la-Combe;185;332;342;352;362;664;730;877;983
52300;Effincourt;110;191;201;211;221;383;421;539;617
52400;Enfonvelle;220;398;408;418;428;795;875;1034;1154
52230;Épizon;120;210;220;230;240;420;462;584;666
52340;Esnouveaux;175;313;323;333;343;626;689;832;934
52000;Euffigneix;160;285;295;305;315;570;627;764;861
52410;Eurville-Bienville;80;135;145;155;165;270;297;404;471
52500;Farincourt;220;398;408;418;428;795;875;1034;1154
52260;Faverolles;165;294;304;314;324;589;648;787;885
52500;Fayl-Billot;205;369;379;389;399;739;813;967;1080
52130;Fays;95;163;173;183;193;326;359;472;544
52300;Ferrière-et-Lafolie;110;191;201;211;221;383;421;539;617
52250;Flagey;180;323;333;343;353;645;710;854;959
52110;Flammerécourt;120;210;220;230;240;420;462;584;666
52170;Fontaines-sur-Marne;90;154;164;174;184;308;338;449;520
52700;Forcey;180;323;333;343;353;645;710;854;959
52800;Foulain;160;285;295;305;315;570;627;764;861
52220;Frampas;75;126;136;146;156;251;276;382;447
52360;Frécourt;195;351;361;371;381;701;771;922;1032
52400;Fresnes-sur-Apance;215;388;398;408;418;776;854;1012;1129
52320;Froncles;125;219;229;239;249;439;483;607;690
52300;Fronville;105;182;192;202;212;364;400;517;593
52500;Genevrières;215;388;398;408;418;776;854;1012;1129
52320;La Genevroye;125;219;229;239;249;439;483;607;690
52160;Germaines;195;351;361;371;381;701;771;922;1032
52150;Germainvilliers;220;398;408;418;428;795;875;1034;1154
52230;Germay;115;201;211;221;231;401;441;562;642
52230;Germisay;120;210;220;230;240;420;462;584;666
52210;Giey-sur-Aujon;160;285;295;305;315;570;627;764;861
52330;Gillancourt;140;248;258;268;278;495;545;674;764
52230;Gillaumé;115;201;211;221;231;401;441;562;642
52500;Gilley;220;398;408;418;428;795;875;1034;1154
52150;Goncourt;50;79;89;99;109;158;173;269;325
52150;Graffigny-Chemin;220;398;408;418;428;795;875;1034;1154
52600;Grandchamp;200;360;370;380;390;720;792;944;1056
52500;Grenant;205;369;379;389;399;739;813;967;1080
52320;Gudmont-Villiers;115;201;211;221;231;401;441;562;642
52300;Guindrecourt-aux-Ormes;95;163;173;183;193;326;359;472;544
52330;Guindrecourt-sur-Blaise;130;229;239;249;259;458;503;629;715
52400;Guyonvelle;220;398;408;418;428;795;875;1034;1154
52150;Hâcourt;225;407;417;427;437;814;895;1057;1178
52100;Hallignicourt;65;107;117;127;137;214;235;337;398
52150;Harréville-les-Chanteurs;150;266;276;286;296;533;586;719;812
52600;Haute-Amance;200;360;370;380;390;720;792;944;1056
52600;Heuilley-Cotton;190;341;351;361;371;683;751;899;1007
52600;Heuilley-le-Grand;195;351;361;371;381;701;771;922;1032
52150;Huilliécourt;195;351;361;371;381;701;771;922;1032
52290;Humbécourt;75;126;136;146;156;251;276;382;447
52700;Humberville;130;229;239;249;259;458;503;629;715
52200;Humes-Jorquenay;175;313;323;333;343;626;689;832;934
52150;Illoud;155;276;286;296;306;551;606;742;837
52140;Is-en-Bassigny;185;332;342;352;362;664;730;877;983
52190;Isômes;200;360;370;380;390;720;792;944;1056
52300;Joinville;100;173;183;193;203;345;380;494;569
52000;Jonchery;155;276;286;296;306;551;606;742;837
52330;Juzennecourt;145;257;267;277;287;514;565;697;788
52330;Lachapelle-en-Blaisy;145;257;267;277;287;514;565;697;788
52700;Lafauche;135;238;248;258;268;476;524;652;739
52500;Laferté-sur-Amance;215;388;398;408;418;776;854;1012;1129
52120;Laferté-sur-Aube;120;210;220;230;240;420;462;584;666
52310;Lamancine;130;229;239;249;259;458;503;629;715
52330;Lamothe-en-Blaisy;145;257;267;277;287;514;565;697;788
52400;Laneuvelle;205;369;379;389;399;739;813;967;1080
52220;Laneuville-à-Rémy;85;144;154;164;174;289;318;427;495
52100;Laneuville-au-Pont;65;107;117;127;137;214;235;337;398
52200;Langres;180;323;333;343;353;645;710;854;959
52800;Lanques-sur-Rognon;175;313;323;333;343;626;689;832;934
52120;Lanty-sur-Aube;130;229;239;249;259;458;503;629;715
52400;Larivière-Arnoncourt;210;379;389;399;409;758;833;989;1105
52120;Latrecey-Ormoy-sur-Aube;140;248;258;268;278;495;545;674;764
52140;Lavernoy;200;360;370;380;390;720;792;944;1056
52000;Laville-aux-Bois;165;294;304;314;324;589;648;787;885
52140;Lavilleneuve;195;351;361;371;381;701;771;922;1032
52120;Lavilleneuve-au-Roi;135;238;248;258;268;476;524;652;739
52360;Lecey;190;341;351;361;371;683;751;899;1007
52210;Leffonds;155;276;286;296;306;551;606;742;837
52110;Leschères-sur-le-Blaiseron;120;210;220;230;240;420;462;584;666
52190;Leuchey;190;341;351;361;371;683;751;899;1007
52700;Leurville;125;219;229;239;249;439;483;607;690
52150;Levécourt;225;407;417;427;437;814;895;1057;1178
52230;Lezéville;120;210;220;230;240;420;462;584;666
52700;Liffol-le-Petit;135;238;248;258;268;476;524;652;739
52500;Les Loges;200;360;370;380;390;720;792;944;1056
52240;Longchamp;185;332;342;352;362;664;730;877;983
52250;Longeau-Percey;185;332;342;352;362;664;730;877;983
52220;Longeville-sur-la-Laines;80;135;145;155;165;270;297;404;471
52130;Louvemont;80;135;145;155;165;270;297;404;471
52800;Louvières;170;304;314;324;334;608;668;809;910
52220;Louze;85;144;154;164;174;289;318;427;495
52000;Luzy-sur-Marne;160;285;295;305;315;570;627;764;861
52500;Maâtz;200;360;370;380;390;720;792;944;1056
52130;Magneux;90;154;164;174;184;308;338;449;520
52240;Maisoncelles;200;360;370;380;390;720;792;944;1056
52300;Maizières;90;154;164;174;184;308;338;449;520
52500;Maizières-sur-Amance;210;379;389;399;409;758;833;989;1105
52150;Malaincourt-sur-Meuse;220;398;408;418;428;795;875;1034;1154
52800;Mandres-la-Côte;175;313;323;333;343;626;689;832;934
52700;Manois;130;229;239;249;259;458;503;629;715
52260;Marac;170;304;314;324;334;608;668;809;910
52370;Maranville;130;229;239;249;259;458;503;629;715
52320;Marbéville;130;229;239;249;259;458;503;629;715
52360;Marcilly-en-Bassigny;205;369;379;389;399;739;813;967;1080
52200;Mardor;175;313;323;333;343;626;689;832;934
52700;Mareilles;170;304;314;324;334;608;668;809;910
52800;Marnay-sur-Marne;170;304;314;324;334;608;668;809;910
52300;Mathons;100;173;183;193;203;345;380;494;569
52400;Melay;220;398;408;418;428;795;875;1034;1154
52240;Mennouveaux;155;276;286;296;306;551;606;742;837
52240;Merrey;170;304;314;324;334;608;668;809;910
52110;Mertrud;90;154;164;174;184;308;338;449;520
52310;Meures;125;219;229;239;249;439;483;607;690
52240;Millières;150;266;276;286;296;533;586;719;812
52320;Mirbel;115;201;211;221;231;401;441;562;642
52100;Moëslains;65;107;117;127;137;214;235;337;398
52400;Montcharvot;200;360;370;380;390;720;792;944;1056
52330;Montheries;115;201;211;221;231;401;441;562;642
52220;Montier-en-Der;70;116;126;136;146;233;256;359;422
52700;Montot-sur-Rognon;125;219;229;239;249;439;483;607;690
52130;Montreuil-sur-Blaise;85;144;154;164;174;289;318;427;495
52230;Montreuil-sur-Thonnance;105;182;192;202;212;364;400;517;593
52190;Montsaugeon;195;351;361;371;381;701;771;922;1032
52110;Morancourt;95;163;173;183;193;326;359;472;544
52700;Morionvilliers;122;214;224;234;244;428;470;593;676
52160;Mouilleron;195;351;361;371;381;701;771;922;1032
52300;Mussey-sur-Marne;110;191;201;211;221;383;421;539;617
52170;Narcy;80;135;145;155;165;270;297;404;471
52360;Neuilly-l'Évêque;180;323;333;343;353;645;710;854;959
52000;Neuilly-sur-Suize;145;257;267;277;287;514;565;697;788
52400;Neuvelle-lès-Voisey;205;369;379;389;399;739;813;967;1080
52150;Nijon;160;285;295;305;315;570;627;764;861
52800;Ninville;165;294;304;314;324;589;648;787;885
52800;Nogent;160;285;295;305;315;570;627;764;861
52600;Noidant-Chatenoy;185;332;342;352;362;664;730;877;983
52200;Noidant-le-Rocheux;180;323;333;343;353;645;710;854;959
52300;Nomécourt;95;163;173;183;193;326;359;472;544
52230;Noncourt-sur-le-Rongeant;105;182;192;202;212;364;400;517;593
52240;Noyers;165;294;304;314;324;589;648;787;885
52110;Nully;90;154;164;174;184;308;338;449;520
52190;Occey;205;369;379;389;399;739;813;967;1080
52360;Orbigny-au-Mont;185;332;342;352;362;664;730;877;983
52360;Orbigny-au-Val;185;332;342;352;362;664;730;877;983
52250;Orcevaux;180;323;333;343;353;645;710;854;959
52120;Orges;135;238;248;258;268;476;524;652;739
52200;Ormancey;170;304;314;324;334;608;668;809;910
52310;Ormoy-lès-Sexfontaines;130;229;239;249;259;458;503;629;715
52700;Orquevaux;125;219;229;239;249;439;483;607;690
52300;Osne-le-Val;100;173;183;193;203;345;380;494;569
52310;Oudincourt;130;229;239;249;259;458;503;629;715
52150;Outremécourt;170;304;314;324;334;608;668;809;910
52700;Ozières;145;257;267;277;287;514;565;697;788
52600;Le Pailly;190;341;351;361;371;683;751;899;1007
52600;Palaiseul;195;351;361;371;381;701;771;922;1032
52230;Pansey;110;191;201;211;221;383;421;539;617
52400;Parnoy-en-Bassigny;185;332;342;352;362;664;730;877;983
52300;Paroy-sur-Saulx;105;182;192;202;212;364;400;517;593
52270;Pautaines-Augeville;115;201;211;221;231;401;441;562;642
52200;Peigney;175;313;323;333;343;626;689;832;934
52200;Perrancey-les-Vieux-Moulins;175;313;323;333;343;626;689;832;934
52160;Perrogney-les-Fontaines;180;323;333;343;353;645;710;854;959
52240;Perrusse;155;276;286;296;306;551;606;742;837
52100;Perthes;60;98;108;118;128;195;215;314;374
52500;Pierremont-sur-Amance;205;369;379;389;399;739;813;967;1080
52500;Pisseloup;210;379;389;399;409;758;833;989;1105
52220;Planrupt;70;116;126;136;146;233;256;359;422
52360;Plesnoy;190;341;351;361;371;683;751;899;1007
52160;Poinsenot;180;323;333;343;353;645;710;854;959
52500;Poinson-lès-Fayl;200;360;370;380;390;720;792;944;1056
52160;Poinson-lès-Grancey;180;323;333;343;353;645;710;854;959
52800;Poinson-lès-Nogent;170;304;314;324;334;608;668;809;910
52360;Poiseul;185;332;342;352;362;664;730;877;983
52230;Poissons;105;182;192;202;212;364;400;517;593
52120;Pont-la-Ville;115;201;211;221;231;401;441;562;642
52800;Poulangy;165;294;304;314;324;589;648;787;885
52160;Praslay;180;323;333;343;353;645;710;854;959
52190;Prauthoy;200;360;370;380;390;720;792;944;1056
52500;Pressigny;205;369;379;389;399;739;813;967;1080
52700;Prez-sous-Lafauche;130;229;239;249;259;458;503;629;715
52220;Puellemontier;70;116;126;136;146;233;256;359;422
52170;Rachecourt-sur-Marne;90;154;164;174;184;308;338;449;520
52130;Rachecourt-Suzémont;90;154;164;174;184;308;338;449;520
52140;Rançonnières;200;360;370;380;390;720;792;944;1056
52140;Rangecourt;170;304;314;324;334;608;668;809;910
52370;Rennepont;110;191;201;211;221;383;421;539;617
52700;Reynel;130;229;239;249;259;458;503;629;715
52000;Riaucourt;135;238;248;258;268;476;524;652;739
52120;Richebourg;150;266;276;286;296;533;586;719;812
52700;Rimaucourt;130;229;239;249;259;458;503;629;715
52190;Rivière-les-Fosses;200;360;370;380;390;720;792;944;1056
52600;Rivières-le-Bois;194;349;359;369;379;698;767;917;1027
52330;Rizaucourt-Buchey;105;182;192;202;212;364;400;517;593
52220;Robert-Magny-Laneuville-à-Rémy;85;144;154;164;174;289;318;427;495
52700;Rochefort-sur-la-Côte;135;238;248;258;268;476;524;652;739
52270;Roches-Bettaincourt;125;219;229;239;249;439;483;607;690
52410;Roches-sur-Marne;75;126;136;146;156;251;276;382;447
52210;Rochetaillée;165;294;304;314;324;589;648;787;885
52260;Rolampont;165;294;304;314;324;589;648;787;885
52150;Romain-sur-Meuse;150;266;276;286;296;533;586;719;812
52320;Rouécourt;110;191;201;211;221;383;421;539;617
52160;Rouelles;175;313;323;333;343;626;689;832;934
52500;Rougeux;195;351;361;371;381;701;771;922;1032
52160;Rouvres-sur-Aube;160;285;295;305;315;570;627;764;861
52300;Rouvroy-sur-Marne;110;191;201;211;221;383;421;539;617
52300;Rupt;70;116;126;136;146;233;256;359;422
52230;Sailly;110;191;201;211;221;383;421;539;617
52700;Saint-Blin;140;248;258;268;278;495;545;674;764
52190;Saint-Broingt-le-Bois;195;351;361;371;381;701;771;922;1032
52190;Saint-Broingt-les-Fosses;190;341;351;361;371;683;751;899;1007
