CP;Commune;Distance;1-2;3-4;5-6;7-8;9-12;13-16;17-31;32-54
2840;Coucy-lès-Eppes;122;144,6666667;174,6666667;204,6666667;224,6666667;289,3333333;332,7333333;361,6666667;405,0666667
2130;Coulonges-Cohan;109;130,5833333;160,5833333;190,5833333;210,5833333;261,1666667;300,3416667;326,4583333;365,6333333
2310;Coupru;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
2800;Courbes;146;170,6666667;200,6666667;230,6666667;250,6666667;341,3333333;392,5333333;426,6666667;477,8666667
2330;Courboin;85;104,5833333;134,5833333;164,5833333;184,5833333;209,1666667;240,5416667;261,4583333;292,8333333
2220;Courcelles-sur-Vesle;105;126,25;156,25;186,25;206,25;252,5;290,375;315,625;353,5
2810;Courchamps;138;162;192;222;242;324;372,6;405;453,6
2200;Courmelles;156;181,5;211,5;241,5;261,5;363;417,45;453,75;508,2
2130;Courmont;90;110;140;170;190;220;253;275;308
2850;Courtemont-Varennes;81;100,25;130,25;160,25;180,25;200,5;230,575;250,625;280,7
2820;Courtrizy-et-Fussigny;119;141,4166667;171,4166667;201,4166667;221,4166667;282,8333333;325,2583333;353,5416667;395,9666667
2220;Couvrelles;113;134,9166667;164,9166667;194,9166667;214,9166667;269,8333333;310,3083333;337,2916667;377,7666667
2270;Couvron-et-Aumencourt;153;178,25;208,25;238,25;258,25;356,5;409,975;445,625;499,1
2600;Coyolles;164;190,1666667;220,1666667;250,1666667;270,1666667;380,3333333;437,3833333;475,4166667;532,4666667
2130;Cramaille;124;146,8333333;176,8333333;206,8333333;226,8333333;293,6666667;337,7166667;367,0833333;411,1333333
2160;Craonne;112;133,8333333;163,8333333;193,8333333;213,8333333;267,6666667;307,8166667;334,5833333;374,7333333
2160;Craonnelle;111;132,75;162,75;192,75;212,75;265,5;305,325;331,875;371,7
2380;Crécy-au-Mont;136;159,8333333;189,8333333;219,8333333;239,8333333;319,6666667;367,6166667;399,5833333;447,5333333
2270;Crécy-sur-Serre;144;168,5;198,5;228,5;248,5;337;387,55;421,25;471,8
2870;Crépy;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
2650;Crézancy;78;97;127;157;177;194;223,1;242,5;271,6
2110;Croix-Fonsomme;183;210,75;240,75;270,75;290,75;421,5;484,725;526,875;590,1
2310;Crouttes-sur-Marne;101;121,9166667;151,9166667;181,9166667;201,9166667;243,8333333;280,4083333;304,7916667;341,3666667
2880;Crouy;125;147,9166667;177,9166667;207,9166667;227,9166667;295,8333333;340,2083333;369,7916667;414,1666667
2120;Crupilly;175;202,0833333;232,0833333;262,0833333;282,0833333;404,1666667;464,7916667;505,2083333;565,8333333
2880;Cuffies;129;152,25;182,25;212,25;232,25;304,5;350,175;380,625;426,3
2480;Cugny;184;211,8333333;241,8333333;271,8333333;291,8333333;423,6666667;487,2166667;529,5833333;593,1333333
2350;Cuirieux;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
2220;Cuiry-Housse;118;140,3333333;170,3333333;200,3333333;220,3333333;280,6666667;322,7666667;350,8333333;392,9333333
2160;Cuiry-lès-Chaudardes;111;132,75;162,75;192,75;212,75;265,5;305,325;331,875;371,7
2360;Cuiry-lès-Iviers;142;166,3333333;196,3333333;226,3333333;246,3333333;332,6666667;382,5666667;415,8333333;465,7333333
2160;Cuissy-et-Geny;119;141,4166667;171,4166667;201,4166667;221,4166667;282,8333333;325,2583333;353,5416667;395,9666667
2200;Cuisy-en-Almont;137;160,9166667;190,9166667;220,9166667;240,9166667;321,8333333;370,1083333;402,2916667;450,5666667
2600;Cutry;143;167,4166667;197,4166667;227,4166667;247,4166667;334,8333333;385,0583333;418,5416667;468,7666667
2220;Cys-la-Commune;127;150,0833333;180,0833333;210,0833333;230,0833333;300,1666667;345,1916667;375,2083333;420,2333333
2140;Dagny-Lambercy;147;171,75;201,75;231,75;251,75;343,5;395,025;429,375;480,9
2680;Dallon;171;197,75;227,75;257,75;277,75;395,5;454,825;494,375;553,7
2470;Dammard;145;169,5833333;199,5833333;229,5833333;249,5833333;339,1666667;390,0416667;423,9583333;474,8333333
2600;Dampleux;153;178,25;208,25;238,25;258,25;356,5;409,975;445,625;499,1
2800;Danizy;151;176,0833333;206,0833333;236,0833333;256,0833333;352,1666667;404,9916667;440,2083333;493,0333333
2270;Dercy;142;166,3333333;196,3333333;226,3333333;246,3333333;332,6666667;382,5666667;415,8333333;465,7333333
2700;Deuillet;157;182,5833333;212,5833333;242,5833333;262,5833333;365,1666667;419,9416667;456,4583333;511,2333333
2220;Dhuizel;108;129,5;159,5;189,5;209,5;259;297,85;323,75;362,6
