CP;Commune;Distance;1-2;3-4 ;5-6;7-8;9-12;13-16;17-31;32-54
21910;Corcelles les citeaux;253;286,5833333;316,5833333;346,5833333;366,5833333;573,1666667;659,1416667;716,4583333;802,4333333
21160;Corcelles les monts;256;289,8333333;319,8333333;349,8333333;369,8333333;579,6666667;666,6166667;724,5833333;811,5333333
21250;Corgengoux;280;315,8333333;345,8333333;375,8333333;395,8333333;631,6666667;726,4166667;789,5833333;884,3333333
21700;Corgoloin;268;302,8333333;332,8333333;362,8333333;382,8333333;605,6666667;696,5166667;757,0833333;847,9333333
21340;Cormot le grand;266;300,6666667;330,6666667;360,6666667;380,6666667;601,3333333;691,5333333;751,6666667;841,8666667
21190;Corpeau;279;314,75;344,75;374,75;394,75;629,5;723,925;786,875;881,3
21150;Corpoyer la chapelle;172;198,8333333;228,8333333;258,8333333;278,8333333;397,6666667;457,3166667;497,0833333;556,7333333
21460;Corrombles;180;207,5;237,5;267,5;287,5;415;477,25;518,75;581
21460;Corsaint;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
21160;Couchey;247;280,0833333;310,0833333;340,0833333;360,0833333;560,1666667;644,1916667;700,2083333;784,2333333
21400;Coulmier le sec;144;168,5;198,5;228,5;248,5;337;387,55;421,25;471,8
21520;Courban;143;167,4166667;197,4166667;227,4166667;247,4166667;334,8333333;385,0583333;418,5416667;468,7666667
21460;Courcelles fremoy;190;218,3333333;248,3333333;278,3333333;298,3333333;436,6666667;502,1666667;545,8333333;611,3333333
21500;Courcelles les montbard;170;196,6666667;226,6666667;256,6666667;276,6666667;393,3333333;452,3333333;491,6666667;550,6666667
21140;Courcelles les semur;196;224,8333333;254,8333333;284,8333333;304,8333333;449,6666667;517,1166667;562,0833333;629,5333333
21610;Courchamp;222;253;283;313;333;506;581,9;632,5;708,4
21580;Courlon;186;214;244;274;294;428;492,2;535;599,2
21120;Courtivron;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
21560;Couternon;229;260,5833333;290,5833333;320,5833333;340,5833333;521,1666667;599,3416667;651,4583333;729,6333333
21320;Creancey;225;256,25;286,25;316,25;336,25;512,5;589,375;640,625;717,5
21120;Crecey sur tille;199;228,0833333;258,0833333;288,0833333;308,0833333;456,1666667;524,5916667;570,2083333;638,6333333
21500;Crepand;166;192,3333333;222,3333333;252,3333333;272,3333333;384,6666667;442,3666667;480,8333333;538,5333333
21800;Crimolois;238;270,3333333;300,3333333;330,3333333;350,3333333;540,6666667;621,7666667;675,8333333;756,9333333
21360;Crugey;236;268,1666667;298,1666667;328,1666667;348,1666667;536,3333333;616,7833333;670,4166667;750,8666667
21310;Cuiserey;228;259,5;289,5;319,5;339,5;519;596,85;648,75;726,6
21230;Culetre;238;270,3333333;300,3333333;330,3333333;350,3333333;540,6666667;621,7666667;675,8333333;756,9333333
21220;Curley;260;294,1666667;324,1666667;354,1666667;374,1666667;588,3333333;676,5833333;735,4166667;823,6666667
21380;Curtil st seine;206;235,6666667;265,6666667;295,6666667;315,6666667;471,3333333;542,0333333;589,1666667;659,8666667
21220;Curtil vergy;269;303,9166667;333,9166667;363,9166667;383,9166667;607,8333333;699,0083333;759,7916667;850,9666667
